"period","timestamp","duration","possession_team.name","type.name","player.name","team.name","pass.length","pass.recipient.name","pass.outcome.name","ball_receipt.outcome.name","match_id","location.x","location.y","pass.end_location.x","pass.end_location.y"
"1","00:30:43.156","2.573","France","Pass","Raphaël Varane","France","23.537205","Benjamin Pavard",NA,NA,"7530","103","77","80","72"
"1","00:31:03.356","1.173","France","Pass","Benjamin Pavard","France","13.892444","N''Golo Kanté",NA,NA,"7530","105","80","112","68"
"1","00:31:33.396","0.733","France","Pass","Raphaël Varane","France","8.602325","Benjamin Pavard",NA,NA,"7530","67","72","72","79"
"1","00:31:39.476","0.933","France","Pass","Antoine Griezmann","France","11.313708","Corentin Tolisso",NA,NA,"7530","79","48","87","56"
"1","00:32:02.676","1.413","France","Pass","Corentin Tolisso","France","20.248457","Raphaël Varane",NA,NA,"7530","49","26","42","45"
"1","00:32:08.796","1.213","France","Pass","Benjamin Pavard","France","8.5440035","Antoine Griezmann",NA,NA,"7530","57","74","60","66"
"1","00:32:17.156","1.093","France","Pass","N''Golo Kanté","France","17.492855","Paul Pogba",NA,NA,"7530","55","42","64","27"
"1","00:32:22.596","2.093","France","Pass","Corentin Tolisso","France","41.01219","Benjamin Pavard",NA,NA,"7530","65","46","94","75"
"1","00:32:29.196","1.373","France","Pass","Corentin Tolisso","France","15.811388","Ousmane Dembélé",NA,NA,"7530","85","54","94","41"
"1","00:33:16.196","1.733","France","Pass","Ousmane Dembélé","France","37.12142","Kylian Mbappé Lottin","Incomplete",NA,"7530","120","2","117","39"
"1","00:33:44.076","1.653","France","Pass","Paul Pogba","France","26.019224","Raphaël Varane",NA,NA,"7530","69","35","43","36"
"1","00:34:21.756","1.813","France","Pass","Hugo Lloris","France","34.713108","Benjamin Pavard",NA,NA,"7530","9","39","32","65"
"1","00:34:31.076","1.493","France","Pass","Corentin Tolisso","France","28.84441","N''Golo Kanté",NA,NA,"7530","51","64","35","40"
"1","00:34:36.596","1.493","France","Pass","Samuel Yves Umtiti","France","30.265491","Lucas Hernández Pi",NA,NA,"7530","46","6","76","2"
"1","00:34:41.129","1.12","France","Pass","Paul Pogba","France","13.928389","N''Golo Kanté",NA,NA,"7530","66","23","53","28"
"1","00:34:45.556","1.173","France","Pass","Corentin Tolisso","France","24.698177","Antoine Griezmann",NA,NA,"7530","65","45","88","36"
"1","00:34:50.356","0.733","France","Pass","Kylian Mbappé Lottin","France","11.401754","Corentin Tolisso",NA,NA,"7530","86","38","83","49"
"1","00:34:55.436","1.253","France","Pass","Benjamin Pavard","France","18.439089","Corentin Tolisso",NA,NA,"7530","101","75","89","61"
"1","00:35:01.556","1.453","France","Pass","Benjamin Pavard","France","22.671568","N''Golo Kanté",NA,NA,"7530","97","74","80","59"
"1","00:35:06.276","1.093","France","Pass","Corentin Tolisso","France","19.723083","Raphaël Varane",NA,NA,"7530","74","73","64","56"
"1","00:35:48.636","1.853","France","Pass","Lucas Hernández Pi","France","29.068884","Samuel Yves Umtiti",NA,NA,"7530","88","2","62","15"
"1","00:35:58.076","1.453","France","Pass","Raphaël Varane","France","21.023796","Benjamin Pavard",NA,NA,"7530","82","56","91","75"
"1","00:36:05.236","1.813","France","Pass","Raphaël Varane","France","32.280025","Samuel Yves Umtiti",NA,NA,"7530","68","65","59","34"
"1","00:36:13.196","2.093","France","Pass","Raphaël Varane","France","33.600594","Benjamin Pavard",NA,NA,"7530","62","58","89","78"
"1","00:37:53.396","1.4","Australia","Pass","Raphaël Varane","France","19.104973","Benjamin Pavard",NA,NA,"7530","37","61","50","75"
"1","00:39:18.636","1.813","France","Pass","N''Golo Kanté","France","33.13608","Raphaël Varane",NA,NA,"7530","33","28","36","61"
"1","00:39:27.876","3.373","France","Pass","Paul Pogba","France","61.68468","Lucas Hernández Pi",NA,NA,"7530","68","64","89","6"
"1","00:39:34.996","1.293","France","Pass","Corentin Tolisso","France","17.117243","N''Golo Kanté",NA,NA,"7530","81","10","79","27"
"1","00:39:38.876","1.453","France","Pass","Corentin Tolisso","France","34.058773","Paul Pogba",NA,NA,"7530","74","4","76","38"
"1","00:41:06.876","1.52","France","Pass","Benjamin Pavard","France","21.633308","Ousmane Dembélé",NA,NA,"7530","32","57","50","69"
"1","00:41:12.636","2.093","France","Pass","N''Golo Kanté","France","51.156624","Lucas Hernández Pi",NA,NA,"7530","41","58","45","7"
"1","00:41:22.636","0.68","France","Pass","Corentin Tolisso","France","18.601076","Antoine Griezmann",NA,NA,"7530","88","20","99","35"
"1","00:41:42.756","1.693","France","Pass","Samuel Yves Umtiti","France","17.464249","N''Golo Kanté",NA,NA,"7530","29","51","46","55"
"1","00:41:49.196","2.373","France","Pass","Corentin Tolisso","France","32.984844","Lucas Hernández Pi",NA,NA,"7530","56","44","64","12"
"1","00:41:54.716","1.013","France","Pass","Kylian Mbappé Lottin","France","20.12461","Corentin Tolisso",NA,NA,"7530","74","2","65","20"
"1","00:42:01.396","1.013","France","Pass","Lucas Hernández Pi","France","12.649111","Corentin Tolisso",NA,NA,"7530","71","3","67","15"
"1","00:42:06.289","0.88","France","Pass","N''Golo Kanté","France","16.492422","Samuel Yves Umtiti",NA,NA,"7530","63","28","47","24"
"1","00:42:11.916","1.853","France","Pass","Raphaël Varane","France","33.01515","Benjamin Pavard",NA,NA,"7530","59","59","86","78"
"1","00:42:30.316","1.413","France","Pass","Hugo Lloris","France","21.213203","Raphaël Varane",NA,NA,"7530","9","39","30","42"
"1","00:42:34.836","1.853","France","Pass","Samuel Yves Umtiti","France","25.23886","N''Golo Kanté",NA,NA,"7530","28","61","49","75"
"1","00:42:40.876","2.76","France","Pass","Paul Pogba","France","57.271286","Lucas Hernández Pi",NA,NA,"7530","56","54","80","2"
"1","00:42:49.436","2.293","France","Pass","Corentin Tolisso","France","31","N''Golo Kanté",NA,NA,"7530","71","23","71","54"
"1","00:42:57.076","2.373","France","Pass","Paul Pogba","France","30.083218","Antoine Griezmann","Incomplete",NA,"7530","82","45","111","37"
"1","00:43:04.249","1.56","France","Pass","Raphaël Varane","France","22.36068","N''Golo Kanté",NA,NA,"7530","65","51","75","71"
"1","00:43:11.516","1.373","France","Pass","Benjamin Pavard","France","26","Antoine Griezmann","Incomplete",NA,"7530","94","64","104","40"
"1","00:43:33.436","1.493","France","Pass","Samuel Yves Umtiti","France","9.486833","Corentin Tolisso",NA,NA,"7530","42","23","51","20"
"1","00:43:43.516","0.373","France","Pass","Antoine Griezmann","France","1.4142135",NA,"Incomplete",NA,"7530","87","3","86","4"
"1","00:43:48.556","1.893","France","Pass","Samuel Yves Umtiti","France","17.20465","Raphaël Varane",NA,NA,"7530","53","32","43","46"
"1","00:43:57.196","2.373","France","Pass","Benjamin Pavard","France","18.027756","Ousmane Dembélé",NA,NA,"7530","88","74","106","75"
"1","00:44:25.276","1.733","Australia","Pass","Antoine Griezmann","France","27.294687","Corentin Tolisso","Incomplete",NA,"7530","63","11","76","35"
"1","00:45:20.956","2.773","France","Pass","Hugo Lloris","France","27.202942","Samuel Yves Umtiti",NA,NA,"7530","6","39","14","13"
"1","00:45:37.396","1.373","France","Pass","Raphaël Varane","France","24.698177","Ousmane Dembélé",NA,NA,"7530","59","55","72","76"
"1","00:45:42.836","2.773","France","Pass","Paul Pogba","France","46.615448","Lucas Hernández Pi","Incomplete",NA,"7530","71","53","89","10"
"1","00:46:04.316","0.813","France","Pass","Paul Pogba","France","7.071068",NA,"Unknown",NA,"7530","74","10","73","3"
"2","00:00:04.173","1.28","France","Pass","Raphaël Varane","France","24.596748","Benjamin Pavard",NA,NA,"7530","36","51","47","73"
"2","00:00:09.920","0.24","France","Pass","Corentin Tolisso","France","4.2426405","Ousmane Dembélé","Incomplete",NA,"7530","59","63","62","60"
"2","00:00:20.040","0.933","France","Pass","Corentin Tolisso","France","6","Benjamin Pavard",NA,NA,"7530","71","77","77","77"
"2","00:00:22.560","1.613","France","Pass","Corentin Tolisso","France","24.596748","N''Golo Kanté",NA,NA,"7530","65","75","54","53"
"2","00:00:29.213","1","France","Pass","Samuel Yves Umtiti","France","22.803509","Lucas Hernández Pi",NA,NA,"7530","63","20","77","2"
"2","00:00:37.920","1.613","France","Pass","Kylian Mbappé Lottin","France","19.416489","Samuel Yves Umtiti",NA,NA,"7530","85","1","66","5"
"2","00:00:42.560","1.093","France","Pass","N''Golo Kanté","France","13.601471","Samuel Yves Umtiti",NA,NA,"7530","71","22","63","11"
"2","00:00:48.093","1.987","France","Pass","Corentin Tolisso","France","37.576588","Antoine Griezmann","Incomplete",NA,"7530","70","48","104","32"
"2","00:01:44.400","0.693","France","Pass","Kylian Mbappé Lottin","France","10","Paul Pogba",NA,NA,"7530","90","1","84","9"
"2","00:01:58.080","1","France","Pass","Lucas Hernández Pi","France","8.602325","N''Golo Kanté",NA,NA,"7530","99","1","92","6"
"2","00:02:03.960","1.133","France","Pass","Paul Pogba","France","19.697716","Corentin Tolisso",NA,NA,"7530","91","19","83","37"
"2","00:02:12.240","0.893","France","Pass","Benjamin Pavard","France","9.486833","Corentin Tolisso",NA,NA,"7530","99","72","90","69"
"2","00:02:17.160","0.893","France","Pass","N''Golo Kanté","France","12.727922","Paul Pogba",NA,NA,"7530","86","35","95","26"
"2","00:02:23.560","0.72","France","Pass","Lucas Hernández Pi","France","20.880613","Kylian Mbappé Lottin","Incomplete",NA,"7530","108","6","114","26"
"2","00:04:06.440","0.693","France","Pass","Kylian Mbappé Lottin","France","11.18034","Paul Pogba",NA,NA,"7530","82","3","77","13"
"2","00:04:08.720","0.28","France","Pass","Lucas Hernández Pi","France","3.1622777","Antoine Griezmann","Incomplete",NA,"7530","74","4","77","3"
"2","00:04:14.600","4.92","France","Pass","Paul Pogba","France","58.18075","Raphaël Varane",NA,NA,"7530","70","9","46","62"
"2","00:04:33.840","1.813","France","Pass","Benjamin Pavard","France","18.384777","Raphaël Varane",NA,NA,"7530","65","80","48","73"
"2","00:04:40.400","1.573","France","Pass","Samuel Yves Umtiti","France","26.172504","Paul Pogba",NA,NA,"7530","47","36","66","18"
"2","00:05:01.053","2.159","France","Pass","Hugo Lloris","France","30","Samuel Yves Umtiti",NA,NA,"7530","6","37","24","13"
"2","00:05:12.400","1.133","France","Pass","N''Golo Kanté","France","18.027756","Corentin Tolisso",NA,NA,"7530","37","36","54","42"
"2","00:05:21.200","3.173","France","Pass","Ousmane Dembélé","France","51.088158","Lucas Hernández Pi","Out",NA,"7530","87","51","120","12"
"2","00:06:22.520","2.72","France","Pass","Hugo Lloris","France","54.08327","Benjamin Pavard",NA,NA,"7530","9","38","54","68"
"2","00:06:27.720","0.533","France","Pass","Ousmane Dembélé","France","7.2111025","Benjamin Pavard",NA,NA,"7530","66","72","72","68"
"2","00:07:03.400","1.32","Australia","Pass","Lucas Hernández Pi","France","6.0827627","Paul Pogba","Incomplete",NA,"7530","66","24","72","25"
"2","00:07:55.373","1.159","France","Pass","Corentin Tolisso","France","22.847319","Benjamin Pavard",NA,NA,"7530","50","68","71","77"
"2","00:08:09.120","1.08","France","Pass","Benjamin Pavard","France","11.045361","Corentin Tolisso",NA,NA,"7530","102","80","91","79"
"2","00:08:11.480","1.44","France","Pass","Benjamin Pavard","France","12.806249",NA,"Unknown",NA,"7530","103","78","93","70"
"2","00:08:44.653","0.627","France","Pass","Raphaël Varane","France","17.464249","Benjamin Pavard",NA,NA,"7530","36","58","43","74"
"2","00:08:48.840","1.413","France","Pass","N''Golo Kanté","France","21.213203","Paul Pogba",NA,NA,"7530","48","61","63","46"
"2","00:13:16.000","0.773","France","Pass","N''Golo Kanté","France","18.027756","Antoine Griezmann",NA,NA,"7530","48","39","65","33"
"2","00:13:23.840","1.053","France","Pass","Kylian Mbappé Lottin","France","13.453624","Antoine Griezmann",NA,NA,"7530","113","27","104","37"
"2","00:17:28.880","1.573","France","Pass","Antoine Griezmann","France","23.409399","Samuel Yves Umtiti",NA,NA,"7530","61","40","39","32"
"2","00:17:36.320","1.493","France","Pass","Paul Pogba","France","20.615528","Lucas Hernández Pi",NA,NA,"7530","56","19","69","3"
"2","00:17:43.173","3.106","France","Pass","Samuel Yves Umtiti","France","44.28318","Raphaël Varane",NA,NA,"7530","53","13","48","57"
"2","00:18:54.120","0.573","France","Pass","N''Golo Kanté","France","6","Corentin Tolisso",NA,NA,"7530","16","70","22","70"
"2","00:18:57.440","2.12","France","Pass","Antoine Griezmann","France","37.12142","Ousmane Dembélé","Incomplete",NA,"7530","29","52","62","69"
"2","00:19:47.813","1.681","France","Pass","Raphaël Varane","France","24.698177","Benjamin Pavard",NA,NA,"7530","15","66","38","75"
"2","00:19:53.373","1.4","France","Pass","Corentin Tolisso","France","30.016663","Paul Pogba",NA,NA,"7530","54","64","53","34"
"2","00:20:01.813","0.88","France","Pass","Lucas Hernández Pi","France","9.219544","Paul Pogba",NA,NA,"7530","77","3","71","10"
"2","00:20:06.013","1.279","France","Pass","N''Golo Kanté","France","26","Corentin Tolisso",NA,NA,"7530","64","29","64","55"
"2","00:20:12.093","0.8","France","Pass","Benjamin Pavard","France","13.341664","Corentin Tolisso",NA,NA,"7530","85","76","82","63"
"2","00:21:48.120","1.933","France","Pass","Raphaël Varane","France","24.207438","Benjamin Pavard",NA,NA,"7530","36","56","51","75"
"2","00:21:55.880","2.4","France","Pass","N''Golo Kanté","France","50.92151","Lucas Hernández Pi",NA,NA,"7530","53","52","70","4"
"2","00:22:01.960","1.013","France","Pass","Antoine Griezmann","France","9.219544","Paul Pogba",NA,NA,"7530","78","9","69","11"
"2","00:22:11.080","1.493","France","Pass","Raphaël Varane","France","15.811388","Benjamin Pavard",NA,NA,"7530","84","63","89","78"
"2","00:22:20.880","1.36","France","Pass","Ousmane Dembélé","France","18.681541","Corentin Tolisso",NA,NA,"7530","99","73","81","68"
"2","00:22:24.120","1.04","France","Pass","Paul Pogba","France","7.28011","Kylian Mbappé Lottin","Incomplete",NA,"7530","89","48","96","46"
"2","00:22:45.720","1.813","France","Pass","Paul Pogba","France","31.144823","Lucas Hernández Pi",NA,NA,"7530","64","24","87","3"
"2","00:23:02.400","1.013","France","Pass","Lucas Hernández Pi","France","12.0415945","Kylian Mbappé Lottin",NA,NA,"7530","99","3","98","15"
"2","00:23:07.640","1.773","France","Pass","N''Golo Kanté","France","25.612497","Corentin Tolisso",NA,NA,"7530","101","5","81","21"
